id,sentiment
Best option is to see warrior,game
Hello,movie
Akshay Kumar is doing good in actions even in this age.,movie
Good for one time watch,movie
"""The movie is good and one time watchable, especially because of Akshay. Everyone did their part well, however Siddharth could have done better. Although the movie is similar to 'Warrior', it does not pinch to go and watch the movie.""",movie
not so good,movie
a good entertaining movie with akshay kr and siddharth to watch out for. please ignore kareena's item and the useless role of jacqueline.,movie
OffTopic: Install d apps & earn free talktime just by clicking d following link (Open the link in mobile browsers),movie
h t t p : / / g o o . g l /u5HnU2 (remove spaces),movie
#SharingIsCaring,movie
Akshay Kumar altogether in a different role. For this reason I like this movie.,movie
"""Lot of dishum dishum, lacks story. You feel you are watching Warrior. Wonder if ever such an event held in India. All players did their parts well. Some scenes are touching.""",movie
good fighting scenes ...,movie
Both actor is good.,movie
average movie,movie
"""Akshya Kumar's performances are really worth praising. He looks so dangerous and intense. Jackie, Sid, etc have done their job. Overall, the film was good to watch.""",movie
"""I went to the theater because, I expected something different from Karan Malhotra and Dharma Production. But while watching the movie I was thinking is this a movie made by Karan (malhotra and johar both). Second half is completely flat. Nothing is there except fight sequences which is definitely visually good but not scriptually. Nowadays if You are going to present a 'dark' film you have to have a story with some major turning points. In Brothers that's missing. In the first half there are some emotional scenes which I really like. In the acting department J. Sroff is outstanding. Akshay Nd Sidharth no comments. Overall, one time watch.""",movie
its good movies not a bad .just one time movies watch them then second time boringness feel now,movie
"""Akshay carries Brothers on his shoulders, meriting applause for a vulnerable, memorable performance.""",movie
Akshay is fabulous.,movie
....,movie
Much less than what was expected. It looks like it is a copy of some hollywood movie,movie
watchable,movie
good movie,movie
i hate dis movie ...these people tried to copy the holywood movies....Warrior [2011]..but failed...,movie
ok ok,movie
they have copied the entire script of Warrior from hollywood. Can't they make there own fresh story and earn the money..hell no ....Warrior is one of my all time fav movie.......but i will not watch this one..i don't like copy and paste things..,movie
small action and good story..,movie
I do not like this movie at all. Some fights are laughable,movie
watchable movie,movie
Just 1 time watch,movie
Good movie but the ending was not accepted like that.,movie
"""After blockbuster Agneepath, official remake king Karan Malhotra is back. Boring and Emotional first half followed by action packed second half. Akshay is sure shot winner in this Emotional - Action drama. Jackie, Shefali and Ashutosh have shined In small role however Siddharth and Jacqueline have disappointed due to limited scope. #Sorry4LateReview""",movie
Brothers is a good movie if you didn't watch Hollywood flick Warriors.,movie
Nice movie. But end could have been picturised better,movie
"""Monty's mother passing on, the boy has nowhere to go. After turmoil, Maria accepts him into their home. David becomes Monty's protective big brother - but relationships shatter when Gary's drinking causes a tragic accident. The brothers bitterly split - only to face each other in a prize-fight years later.""",movie
"""Who wins this battle over body, soul - and memories?""",game
"""Brothers features Akshay Kumar in one of his best roles. Sans his trademark twinkle, Akshay is grimly severe here, using tense muscles and intense silences rather than Gabbar Is Back-style bombast. With greying hair and soft, sad eyes, Akshay carries Brothers on his shoulders, meriting applause for a vulnerable, memorable performance.""",movie
The other performances are weaker.,movie
"""Siddharth Malhotra remains an enigma wrapped in a mystery, with few dialogues and limited expressions. The lack of fire in Siddharth's Monty just doesn't build up a sense of furious clash - instead, it makes the brothers' face-off curiously flat.""",movie
"""In contrast, Jackie Shroff's Gary melodramatically blusters around, first soaked in boozy""",movie
"""nice movie, fight is superb.....""",movie
"""first half was slow cause of story narration, few emotional scenes could have been curbed,maybe director thought to go all out in second half, its an official remake, some scenes handled better than original, character of Monty comes to life quiet late, whereas original was more terrific, Jacky did really well,one or two scenes over the top, but a standing salute to Akshay, best performance ever I have seen by him, interesting is khans support each other if any one does a good act in there respective films, but none of them comment on Akshay, this was n will be his best Act ever""",movie
If u have watched 'Warriors' then please don't go to watch 'Brothers' with the same mindset. Yes it is an official remake but this is a completely new story written over the basic theme of 'Warriors'. They have tried to provide more insight in the lives of the main protagonists. There is more emotional quotient then the original and I will agree that it has gone little over the line at some points to weaken the impact. But you should go for it and watch for the splendid acting of Akshay and Jackie well supported by Siddharth and Jacqueline.,movie
Loved the movie. Best in recent times,movie
Rate it at 4.5 stars,movie
I totally agree. Bollywood has become a copy and paste industry. I have stopped watching bollywood movies because of this. Bollywood is going from worse to worst. Why watch a copied movie when you can watch a far more better movie in its original form.,movie
Average film,movie
"""i agree with u Sumit, even my elder brother know the story before watching the scenes""",movie
Not that good. Average acting by Siddharth and Akshay. But the training scenes of Akshay are awsome,movie
"""movie is good, one time watch for sure""",movie
"""Brothers begins with flamboyant mixed martial arts promoter Peter Braganza (Kiran) introducing his 'Right 2 Fight-R2F' tournament in India, seeking the best prize-fighters around.""",movie
"""Brothers begins with flamboyant mixed martial arts promoter Peter Braganza (Kiran) introducing his 'Right 2 Fight-R2F' tournament in India, seeking the best prize-fighters around. Meanwhile, an elderly, trembling Gary Fernandes (Jackie), former fight champion, is being released from Thane Central Jail after years. Gary looks desperately for his wedding ring and wife Maria's (Shefali) pictures in his belongings.""",movie
watchable,movie
Why doesn't Bollywood create something on its own instead of copying stuff. This movie is a copy of warrior (Hollywood),movie
superb act,movie
just average,movie
Still in it's waves ...... end was marvellously good......made tears fa apart ......,movie
I believe the concept of movie was odd and old. Further there was not much effort on Dialogues. First half was boring and second half led to complete disaster.,movie
Good one....,movie
for me this is good film,movie
The movie was extremely disappointing with few thrilling fight sequences. I would recommend others not to waste their money on this movie.,movie
